url,market id,slug,img,title,similarTitle,similarityRate,minPrice,maxPrice,midPrice,priceOffersNum,i
https://market.yandex.ru/product--nabor-dlia-vannoi-igraem-vmeste-pet-shop-167r-pvc/1732836429?nid=16413556&show-uid=16044261281800252263716002&context=search&text=%D0%A4%D0%B8%D0%B3%D1%83%D1%80%D0%BA%D0%B0%20%D0%B4%D0%BB%D1%8F%20%D0%B2%D0%B0%D0%BD%D0%BD%D0%BE%D0%B9%20%22%D0%98%D0%B3%D1%80%D0%B0%D0%B5%D0%BC%20%D0%B2%D0%BC%D0%B5%D1%81%D1%82%D0%B5%22%20%22Pet%20Shop%22%20%D0%B2%20%D0%B0%D1%81%D1%81%D0%BE%D1%80%D1%82.%20%D0%92%20%D1%81%D0%B5%D1%82%D0%BA%D0%B5%20(%D1%80%D1%83%D1%81%D1%81.%20%D0%A3%D0%BF.),1732836429,product--nabor-dlia-vannoi-igraem-vmeste-pet-shop-167r-pvc,//avatars.mds.yandex.net/get-mpic/466729/img_id6626306276805210694.jpeg/6hq,Набор для ванной Играем вместе Pet shop (167R-PVC),false,0.46153846153846156,217,217,217,1,0
https://market.yandex.ru/product--pogremushka-zhorya/666073983?nid=59716&show-uid=16044261547559552835117006&context=search&text=%D0%98%D0%B3%D1%80%D1%83%D1%88%D0%BA%D0%B0-%D0%BF%D0%BE%D0%B3%D1%80%D0%B5%D0%BC%D1%83%D1%88%D0%BA%D0%B0%2C%20%D0%BD%D0%B0%20%D0%B1%D0%B0%D1%82%2C%20%D1%81%D0%B2%D0%B5%D1%82%2C%20%D0%B7%D0%B2%D1%83%D0%BA%2C.%D0%B2%2F%D0%BA%2013%2C5*6%2C8*18%20%D1%81%D0%BC,666073983,product--pogremushka-zhorya,//avatars.mds.yandex.net/get-marketpic/1847713/market_VkFbznorp8zCAslYvZ-ChQ/240x320,Погремушка Zhorya,false,0.24242424242424243,594,657,625.5,1,1
https://market.yandex.ru/product--mashinka-play-smart-9622b-1-38/420976033?nid=18042092&show-uid=16044261686882354745817001&context=search&text=%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%B0%20%D0%BD%D0%B0%20%D0%B1%D0%B0%D1%82.%20%D1%81%D0%B2%D0%B5%D1%82%2B%D0%B7%D0%B2%D1%83%D0%BA%20HD9011A%20%D0%B2%20%D0%BA%D0%BE%D1%80.%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*30%D1%88%D1%82,420976033,product--mashinka-play-smart-9622b-1-38,//avatars.mds.yandex.net/get-marketpic/225051/market_XQujRYrdhcGukNpllK7ahA/240x320,Машинка Play Smart 9622B 1:38,false,0.11940298507462686,720,817,773.6666666666666,3,2
https://market.yandex.ru/product--katalka-igrushka-molto-utenok-s-ruchkoi-7925-so-zvukovymi-effektami/1727948908?nid=59711&show-uid=16044261803333739057216001&context=search&text=%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BA%D0%B0-%D1%83%D1%82%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%B1%D0%B0%D1%82.%20%D1%81%D0%B2%D0%B5%D1%82%2B%D0%B7%D0%B2%D1%83%D0%BA%208814-1%20%D0%B2%20%D0%BA%D0%BE%D1%80.%20%D0%B2%20%D0%BA%D0%BE%D1%80.96%D1%88%D1%82,1727948908,product--katalka-igrushka-molto-utenok-s-ruchkoi-7925-so-zvukovymi-effektami,//avatars.mds.yandex.net/get-mpic/364668/img_id989855959494192401.jpeg/6hq,Каталка-игрушка Molto Утёнок с ручкой (7925) со звуковыми эффектами,false,0.25,510,771,630.8947368421053,18,3
https://market.yandex.ru/product--sorter-stroim-vmeste-schastlivoe-detstvo-logicheskii-kub/1732887849?nid=17439619&show-uid=16044261977076930099716001&context=search&text=%D0%98%D0%93%D0%A0%D0%A3%D0%A8%D0%9A%D0%90%20%D0%A1%D0%9E%D0%A0%D0%A2%D0%95%D0%A0%20%D0%A0%D0%90%D0%97%D0%92%D0%98%D0%92%D0%90%D0%AE%D0%A9%D0%90%D0%AF%20%D0%92%20%D0%A0%D0%A3%D0%A1%D0%A1.%20%D0%9A%D0%9E%D0%A0.%2017%2C5*17%2C5*16%2C5%D0%A1%D0%9C%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*18%D1%88%D1%82,1732887849,product--sorter-stroim-vmeste-schastlivoe-detstvo-logicheskii-kub,//avatars.mds.yandex.net/get-mpic/200316/img_id4594302152047515310.jpeg/6hq,Сортер Строим вместе счастливое детство Логический куб,false,0.018691588785046728,210,559,303.1666666666667,5,4
https://market.yandex.ru/product--robot-igraem-vmeste-13sm-v-kor-2/676817472?nid=18042080&show-uid=16044262119795509748517001&context=search&text=%D0%98%D0%93%D0%A0%D0%A3%D0%A8%D0%9A%D0%90%20%D0%9D%D0%90%20%D0%91%D0%90%D0%A2.%20%D0%A1%D0%92%D0%95%D0%A2%2B%D0%97%D0%92%D0%A3%D0%9A%2C%20%D0%A0%D0%90%D0%97%D0%92%D0%98%D0%92%D0%90%D0%AE%D0%A9%D0%90%D0%AF%2025*13*15%D0%A1%D0%9C%20%D0%92%20%D0%A0%D0%A3%D0%A1%D0%A1.%20%D0%9A%D0%9E%D0%A0.%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*18%D1%88%D1%82,676817472,product--robot-igraem-vmeste-13sm-v-kor-2,//avatars.mds.yandex.net/get-marketpic/1892986/market_6Sn8pNrWzzx_U_gRdHN2aw/240x320,Робот Играем вместе 13СМ в кор.2*,false,0.17582417582417584,1233,1233,1233,1,5
https://market.yandex.ru/product--katalka-igrushka-umka-razvivaiushchii-avtobus-zy419558-r/325003879?nid=59711&show-uid=16044262260564321793216001&context=search&text=%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BA%D0%B0%20%D1%81%D0%BE%D1%80%D1%82%D0%B5%D1%80%20915%20%D0%B2%20%D0%BA%D0%BE%D1%80.%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*18%D1%88%D1%82,325003879,product--katalka-igrushka-umka-razvivaiushchii-avtobus-zy419558-r,//avatars.mds.yandex.net/get-mpic/1642819/img_id3568746758859351062.jpeg/6hq,Каталка-игрушка Умка Развивающий автобус (ZY419558-R),false,0.1518987341772152,1059,1642,1357.8,4,6
https://market.yandex.ru/product--robot-tong-de-dinozavr-td-t236-d2606/651068031?nid=18042080&show-uid=16044262460478753532016002&context=search&text=%D0%98%D0%B3%D1%80%D1%83%D1%88%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%B1%D0%B0%D1%82.%20%D0%B4%D0%B8%D0%BD%D0%BE%D0%B7%D0%B0%D0%B2%D1%80%2C%20%D1%81%D0%B2%D0%B5%D1%82%2B%D0%B7%D0%B2%D1%83%D0%BA%20696-36%20%D0%B2%20%D0%BA%D0%BE%D1%80.%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*24%D1%88%D1%82,651068031,product--robot-tong-de-dinozavr-td-t236-d2606,//avatars.mds.yandex.net/get-mpic/1924580/img_id7660177713440951426.jpeg/6hq,Робот TONG DE Динозавр td-t236-d2606,false,0.1927710843373494,1169,1299,1234,1,8
https://market.yandex.ru/product--zhirafiki-pianino-park-razvlechenii-939401/1870808932?nid=59746&show-uid=16044262595003360101016001&context=search&text=%D0%98%D0%B3%D1%80%D1%83%D1%88%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%B1%D0%B0%D1%82.%20%D0%BC%D1%83%D0%B7.%20%D1%80%D1%83%D0%BB%D1%8C%2B%D0%BF%D0%B8%D0%B0%D0%BD%D0%B8%D0%BD%D0%BE%2C%20%D1%81%D0%B2%D0%B5%D1%82%2B%D0%B7%D0%B2%D1%83%D0%BA%20X2013%20%D0%B2%20%D0%BA%D0%BE%D1%80.%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*18%D1%88%D1%82,1870808932,product--zhirafiki-pianino-park-razvlechenii-939401,//avatars.mds.yandex.net/get-mpic/364668/img_id2453627654749557885.jpeg/6hq,Жирафики пианино Парк развлечений 939401,false,0.1702127659574468,1230,2325,1539.138888888889,30,9
https://market.yandex.ru/product--robot-igraem-vmeste-13sm-v-kor-2/676817472?nid=18042080&show-uid=16044262805811684908217002&context=search&text=%D0%98%D0%B3%D1%80%D1%83%D1%88%D0%BA%D0%B0%20%D0%BD%D0%B0%20%D0%B1%D0%B0%D1%82.%20%D0%BC%D1%83%D0%B7.%20%D0%BF%D0%B8%D0%BD%D0%B3%D0%B2%D0%B8%D0%BD%2C%20%D1%81%D0%B2%D0%B5%D1%82%2B%D0%B7%D0%B2%D1%83%D0%BA%2C%20%D1%80%D1%83%D1%81%D1%81.%20%D1%87%D0%B8%D0%BF%20%D0%B2%20%D1%80%D1%83%D1%81%D1%81.%20%D0%BA%D0%BE%D1%80.%20%D0%B2%20%D0%BA%D0%BE%D1%80.2*12%D1%88%D1%82,676817472,product--robot-igraem-vmeste-13sm-v-kor-2,//avatars.mds.yandex.net/get-marketpic/1892986/market_6Sn8pNrWzzx_U_gRdHN2aw/240x320,Робот Играем вместе 13СМ в кор.2*,false,0.17777777777777778,1233,1233,1233,1,10
